review_id,text_clean,text_raw,aspects,aspect_sentiments,star_rating_norm,is_app_platform,char_len,word_len,arabic_ratio,has_emoji
2355,من احلى واروع و ارقى المطاعم في التجمع اكل ممتاز منيو مميز قمة النظافة طاقم عمل بشوش و محترف و مرحب يحببك في المكان اكثر ما انت اصلا حبو كل ماباجي اروح منو مبسوطة اتمنالك بجد كل التوفيق و يا رب تفضلو ديما بنفس المستوى,"من احلى وأروع و ارقى المطاعم في التجمع
اكل ممتاز
منيو مميز
قمة النظافة
طاقم عمل بشوش و محترف و مرحب يحببك في المكان اكثر ما انت أصلا حبو
كل ماباجي اروح منو مبسوطة
أتمنالك بجد كل التوفيق و يا رب تفضلو ديما بنفس المستوى","['food', 'cleanliness', 'service', 'ambiance']","{'food': 'positive', 'cleanliness': 'positive', 'service': 'positive', 'ambiance': 'positive'}",1.0,0,217,45,0.7972350230414746,0
9902,زفت واي تطبيق يفرض اعلان مكره احتقره بشده ولا حتا نجمه,زفت واي تطبيق يفرض إعلان مكره احتقره بشده ولا حتا نجمه,['app_experience'],{'app_experience': 'negative'},0.2,1,54,11,0.8148148148148148,0
8585,موقع متخلف وطريقة اضافة اعلان اكثر تخلفا ولا انصح يتثبيته مطلقا كما انه موقع اعلان مدفوع ولا يوجد به اعلانات مجانيه,موقع متخلف وطريقة اضافة اعلان آكثر تخلفا ولا انصح يتثبيته مطلقا كما انه موقع اعلان مدفوع ولا يوجد به اعلانات مجانيه,"['app_experience', 'price']","{'app_experience': 'negative', 'price': 'negative'}",0.2,1,115,21,0.8260869565217391,0
7792,خيار الدفع نقدا عند الاستلام لم يعد متاحا كالسابق لقد كنت اتعامل بهذا الخيار الدفع نقدا عند الاستلام ولكن الان لم يعد متاحا وهذا امر مخيب للامال,خيار الدفع نقداً عند الاستلام لم يعد متاحاً كالسابق لقد كنت اتعامل بهذا الخيار الدفع نقداً عند الاستلام ولكن الان لم يعد متاحاً وهذا امر مخيب للامال,"['delivery', 'service']","{'delivery': 'negative', 'service': 'negative'}",0.2,1,148,27,0.8243243243243243,0
962,كنت باكل منو زمان وكان كويس جدا بس دلوقت الفراخ طالعة مش مستويه والباقي كلو طعمو تحس انك بتاكل بلاستيك ولما رجعت الاكل للمطعم حاسبني حطو التومية الي رجعتها مع الحاجات الي بتتحط للناس تاني وسالوني هيا كانت فالتلاجة ولا لا ومسالونيش حتي فتحتها ولا لا منصحش حد ياكل منهم عشان دا قرف وحاسبني عالحتتين الفراخ الي كلتهم بدل ميديني كل الحساب وهوا ساكت وحاسبني علي الكولسلو,كنت باكل منو زمان وكان كويس جدا بس دلوقت الفراخ  طالعة مش مستويه والباقي كلو طعمو تحس انك بتاكل بلاستيك ولما رجعت الاكل للمطعم حاسبني حطو التومية الي رجعتها مع الحاجات الي بتتحط للناس تاني وسالوني هيا كانت فالتلاجة ولا لا ومسالونيش حتي فتحتها ولا لا منصحش حد ياكل منهم عشان دا قرف وحاسبني عالحتتين الفراخ الي كلتهم بدل ميديني كل الحساب وهوا ساكت وحاسبني علي الكولسلو,"['food', 'service', 'cleanliness']","{'food': 'negative', 'service': 'negative', 'cleanliness': 'negative'}",0.2,0,366,67,0.8169398907103825,0
6555,خدمات السحب غير متوفرة موقتا حتى. كل مايوصل الوقت للتاريخ المحدد يجددونه بدون سبب حجزو جميع الاموال لن احتفض بسنت واحد عندكم لن اثق بكم مجددا,خدمات السحب غير متوفرة مؤقتا حتى... كل مايوصل الوقت للتاريخ المحدد يجددونه بدون سبب حجزو جميع الأموال لن احتفض بسنت واحد عندكم لن اثق بكم مجدداً,"['service', 'app_experience']","{'service': 'negative', 'app_experience': 'negative'}",0.2,1,144,26,0.8055555555555556,0
607,مكان زي العسل والناس زي العسل و حاجه عشره ع عشره,مكان زي العسل والناس زي العسل و حاجه عشره ع عشره,"['ambiance', 'service']","{'ambiance': 'positive', 'service': 'positive'}",1.0,0,48,11,0.7916666666666666,0
1314,اجمد لحمة ممكن تتاكل في الحياه و خدمة ممتازة جدا و ستاف رايق,اجمد لحمة ممكن تتاكل في الحياه و خدمة ممتازة جدا و ستاف رايق,"['food', 'service']","{'food': 'positive', 'service': 'positive'}",1.0,0,60,13,0.8,0
2506,تم حجزي عن طريق تطبيق المسافر لمدة يومين ودفعت قبل الوصول وعند وصولي الساعه ٨ مساء مع العلم وصولي كان متاخر جدا انصدمت بالغرفة قذرة جدا ومستخدمة و الغرفة متسخه و كلها حشرات و غير صالحة للاستخدام الادمي اتفاجيت ان جميع النزلاء في الريسبشن منزعجين و يتضاربوا مع المدير لارجاع فلوسهم الوقاحة فالموضوع عند تصويري للغرفة لضمان ارجاع المبلغ لي الموظف رفع صوته علي وقال مو من حقك تصوري ؟؟ مو من حقي اصور غرفة كنت راح اعيش فيها ؟! والتعامل جدا سيء الحمام مستخدم كانه غرفة مفتوحة فالشارع للجميع المرايا مستحيل تشوف وجهك فيها الجدران متكسرة ويطلع منها حشرات الغبار وريحة السرير لا تطاق قمت على الفور باخد شنطي وحجزت فندق ثاني كان يوم متعب جدا للاسف وواضح ان الفندق و الموظفين اهم شي تدفع عن طريق الابلكيشن وطز فيك لان الجميع كانوا يتضاربوا واخذت ارقامهم للتضامن في الشكوى مو نزيل ولا ٢ الجميع بدون استثناء كان مستاء وكانوا مايهتمو ابدا لكلامهم غير الوقاحة و قلة الادب وواحد كان حيمسك يدي وانا اصور بالجوال لمنعي كانهم بلطجيه او مكان للعصابات سوف اشتكي تطبيق المسافر لانهم تجاهلو شكوتي تطبيق المسافر للاسف صار من اسوا التطبيقات حتى خدمة العملاء مايردو الا بطلوع الروح ولو ردو مايعطوك حل,"تم حجزي عن طريق تطبيق المسافر لمدة يومين ودفعت قبل الوصول وعند وصولي الساعه ٨ مساءًً مع العلم وصولي كان متاخر جداً
انصدمت بالغرفة قذرة جداً ومستخدمة و الغرفة متسخه و كلها حشرات و غير صالحة للاستخدام الادمي
اتفاجئت ان جميع النزلاء في الريسبشن منزعجين و يتضاربوا مع المدير لارجاع فلوسهم
الوقاحة فالموضوع عند تصويري للغرفة لضمان ارجاع المبلغ لي
الموظف رفع صوته علي وقال مو من حقك تصوري ؟؟
مو من حقي اصور غرفة كنت راح اعيش فيها ؟!
والتعامل جداً سيء
الحمام مستخدم كانه غرفة مفتوحة فالشارع للجميع
المرايا مستحيل تشوف وجهك فيها
الجدران متكسرة ويطلع منها حشرات
الغبار وريحة السرير لا تطاق
قمت على الفور باخد شنطي وحجزت فندق ثاني كان يوم متعب جداً للاسف
وواضح ان الفندق و الموظفين اهم شي تدفع عن طريق الابلكيشن وطز فيك لان الجميع كانوا يتضاربوا واخذت ارقامهم للتضامن في الشكوى
مو نزيل ولا ٢ الجميييييع بدون استثناء كان مستاء وكانوا مايهتمو ابداً لكلامهم غير الوقاحة و قلة الادب
وواحد كان حيمسك يدي وانا اصور بالجوال لمنعي كانهم بلطجيه او مكان للعصابات
سوف اشتكي تطبيق المسافر لانهم تجاهلو شكوتي
تطبيق المسافر للاسف صار من اسوا التطبيقات حتى خدمة العملاء مايردو الا بطلوع الروح ولو ردو مايعطوك حل","['cleanliness', 'service', 'ambiance', 'app_experience', 'price']","{'cleanliness': 'negative', 'service': 'negative', 'ambiance': 'negative', 'app_experience': 'negative', 'price': 'negative'}",0.2,0,1086,196,0.8195211786372008,0
5287,تعامل الدكتور جيد. مستوى الصيدلية متواضع,تعامل الدكتور جيد.... مستوى الصيدلية متواضع,['service'],{'service': 'neutral'},0.6,0,43,6,0.7906976744186046,0
9197,انتو وصلتو لمرحلة اني اختار حتا الاغنيه بفلوس! ده مش طبيعي كفايه الاعلانات واني حتا لو عايز اخلي الاغنيه بعد ما تخلص تتعاد هي هي لازم بفلوس كل حاجه فلوس في الاول كانت تطبيق جامد واسطوري دلوقتي بجد بقا وحش اوي اوي اوي اوي اوي,انتو وصلتو لمرحلة اني اختار حتا الاغنيه بفلوس!!! ده مش طبيعي كفايه الاعلانات واني حتا لو عايز اخلي الاغنيه بعد ما تخلص تتعاد هي هي لازم بفلوس كل حاجه فلوس في الاول كانت تطبيق جامد واسطوري دلوقتي بجد بقا وحش اوي اوي اوي اوي اوي,"['app_experience', 'price']","{'app_experience': 'negative', 'price': 'negative'}",0.2,1,226,45,0.7920353982300885,0
1286,موظف الاستقبال علي بدير يرفض طلبنا للشيشه والمشروبات والحلويات ويجبرنا على تناول عشاء اثناء فتره غير العشاء تعامل غير راق نهاييا,موظف الاستقبال علي بدير يرفض طلبنا للشيشه والمشروبات والحلويات ويجبرنا على تناول عشاء اثناء فتره غير العشاء تعامل غير راق نهائيا,['service'],{'service': 'negative'},0.2,0,128,21,0.84375,0
3885,الاكل اقل من العادي واسعار مبالغ فيها للغاية، طبقين مكرونة وطبق سلطة نصه خس وجرحير ب٣٠ جم!! تقريبا! والمفروض مكرونة سي فود فضلت ادور عليه ف المكرونة! مفيش طعم مميز خالص والسلطة فيها صنوبر حاطين ٧ وحدات بالعدد ع وش السلطة ، ومفيش مكان للبيبهات تغير فيه,الاكل اقل من العادي واسعار مبالغ فيها للغاية، طبقين مكرونة وطبق سلطة نصه خس وجرحير ب٣٠٠٠ جم!! تقريبا! والمفروض مكرونة سي فود فضلت ادور عليه ف المكرونة! مفيش طعم مميز خالص والسلطة فيها صنوبر حاطين ٧ وحدات بالعدد ع وش السلطة ، ومفيش مكان للبيبهات تغير فيه,"['food', 'price', 'ambiance']","{'food': 'negative', 'price': 'negative', 'ambiance': 'negative'}",0.2,0,253,47,0.8023715415019763,0
