review_id,text_clean,text_raw,aspect,sentiment,star_rating_norm,is_app_platform
1590,المكان لطيف والجلسات جميله وهاديه والموظفين رايعين لاكن الطعام كان اقل من عادي اتمنى لكم التوفيق,المكان لطيف والجلسات جميله وهادئه والموظفين رائعين لاكن الطعام كان اقل من عادي اتمنى لكم التوفيق,ambiance,positive,0.6,0
1590,المكان لطيف والجلسات جميله وهاديه والموظفين رايعين لاكن الطعام كان اقل من عادي اتمنى لكم التوفيق,المكان لطيف والجلسات جميله وهادئه والموظفين رائعين لاكن الطعام كان اقل من عادي اتمنى لكم التوفيق,service,positive,0.6,0
1590,المكان لطيف والجلسات جميله وهاديه والموظفين رايعين لاكن الطعام كان اقل من عادي اتمنى لكم التوفيق,المكان لطيف والجلسات جميله وهادئه والموظفين رائعين لاكن الطعام كان اقل من عادي اتمنى لكم التوفيق,food,negative,0.6,0
6525,مفيش كباتن بيضيع وقتنا والاخر محدش بييجي,مفيش كباتن بيضيع وقتنا والآخر محدش بييجي,service,negative,0.2,1
2639,انا طلبت النهارده كانت سيء جدا شندوتش الطعميه الطماطم شيلو عنق الطماطم بطلوا عفانه بقي سندوتش فيه طماطم والتاني لا اهتموا بالنظافه يا جماعه بطلوا عفانه,"انا طلبت النهارده كانت سيء جدا شندوتش الطعميه الطماطم شيلو عنق الطماطم بطلوا عفانه بقي
سندوتش فيه طماطم والتاني لا اهتموا بالنظافه يا جماعه بطلوا عفانه",food,negative,0.2,0
2639,انا طلبت النهارده كانت سيء جدا شندوتش الطعميه الطماطم شيلو عنق الطماطم بطلوا عفانه بقي سندوتش فيه طماطم والتاني لا اهتموا بالنظافه يا جماعه بطلوا عفانه,"انا طلبت النهارده كانت سيء جدا شندوتش الطعميه الطماطم شيلو عنق الطماطم بطلوا عفانه بقي
سندوتش فيه طماطم والتاني لا اهتموا بالنظافه يا جماعه بطلوا عفانه",cleanliness,negative,0.2,0
7196,الي الان افضل تطبيق طلبت منو من حيث سرعه التوصيل وجوده المنتجات,الي الان افضل تطبيق طلبت منو من حيث سرعه التوصيل وجوده المنتجات,delivery,positive,1.0,1
7196,الي الان افضل تطبيق طلبت منو من حيث سرعه التوصيل وجوده المنتجات,الي الان افضل تطبيق طلبت منو من حيث سرعه التوصيل وجوده المنتجات,app_experience,positive,1.0,1
1415,الاسعار غاليه جدا جدا جدا بصراحة كثيرا اووي,الاسعار غاليه جدا جدا جدا بصراحة كثيرا آووي,price,negative,0.4,0
1765,الاكل جميل و المكان ممتاز و الاسطاف زوق,الاكل جميل و المكان ممتاز و الاسطاف زوق,food,positive,1.0,0
1765,الاكل جميل و المكان ممتاز و الاسطاف زوق,الاكل جميل و المكان ممتاز و الاسطاف زوق,ambiance,positive,1.0,0
1765,الاكل جميل و المكان ممتاز و الاسطاف زوق,الاكل جميل و المكان ممتاز و الاسطاف زوق,service,positive,1.0,0
7612,كان زمان كويس حاليا منتجات فرز تاني و عيوب كتير و التوصيل بعد اسبوع او اكتر و مناديب التوصيل منتهى قلة الذوق و خدمة عملاء سيية جدا نون و امازون افضل ميت مره,كان زمان كويس حاليآ منتجات فرز تاني و عيوب كتير و التوصيل بعد أسبوع أو أكتر و مناديب التوصيل منتهى قلة الذوق و خدمة عملاء سيئة جدآ نون و أمازون أفضل ميت مره,food,negative,0.2,1
7612,كان زمان كويس حاليا منتجات فرز تاني و عيوب كتير و التوصيل بعد اسبوع او اكتر و مناديب التوصيل منتهى قلة الذوق و خدمة عملاء سيية جدا نون و امازون افضل ميت مره,كان زمان كويس حاليآ منتجات فرز تاني و عيوب كتير و التوصيل بعد أسبوع أو أكتر و مناديب التوصيل منتهى قلة الذوق و خدمة عملاء سيئة جدآ نون و أمازون أفضل ميت مره,delivery,negative,0.2,1
7612,كان زمان كويس حاليا منتجات فرز تاني و عيوب كتير و التوصيل بعد اسبوع او اكتر و مناديب التوصيل منتهى قلة الذوق و خدمة عملاء سيية جدا نون و امازون افضل ميت مره,كان زمان كويس حاليآ منتجات فرز تاني و عيوب كتير و التوصيل بعد أسبوع أو أكتر و مناديب التوصيل منتهى قلة الذوق و خدمة عملاء سيئة جدآ نون و أمازون أفضل ميت مره,service,negative,0.2,1
9236,زوين بزاف بزاف عزيز عليا,زوين بزاف بزاف عزيز عليا,general,positive,1.0,1
9763,ممتاز بوكنج يساعدني كثير,ممتاز بوكنج يساعدني كثير,app_experience,positive,1.0,1
861,من افضل المطاعم اللي افطرت واكلت فيها بحي زهرة المعادي ونشكر الخ الحبيبي مصطفى على حسن الضيافة والاستقبال والكرام الغير مستغرب من اخواننا حبايبنا,‏من أفضل المطاعم اللي افطرت واكلت فيها بحي زهرة المعادي ونشكر الخ الحبيبي مصطفى على حسن الضيافة والاستقبال والكرام الغير مستغرب من اخواننا حبايبنا,service,positive,1.0,0
1881,مطعم سوري كويس يعتبر الافضل في المنطقة,مطعم سوري كويس يعتبر الأفضل في المنطقة,general,positive,0.8,0
3182,خدمه سيية النت يقول لك مجاني وهو ما يشتغل ونكلمهم يصرفونا اخلاق سييه وكذب من الموضفين,"خدمه سيئة النت يقول لك مجاني وهو ما يشتغل ونكلمهم يصرفونا
أخلاق سيئه وكذب من الموضفين",service,negative,0.4,0
6708,للاسف حاليا اكو انحدار بمستوى الكباتن . سابقا كان الكباتن محترمين واسلوبهم مودب حاليا لا كثير منهم يسوق ويتكلم بالهاتف بنفس الوقت وبشكل مزعج ومشغل الاغاني بصوت عالي ولمن تطلب منه يطفي الراديو او يترك الهاتف اثناء السياقه ينزعج وينهي الرحلة وينزل الزبون . يا ريت تنبهون الكباتن انو يكونون محترمين بالتعامل مع الزبون,للاسف حاليا اكو انحدار بمستوى الكباتن ... سابقا كان الكباتن محترمين واسلوبهم مؤدب حاليا لا كثير منهم يسوق ويتكلم بالهاتف بنفس الوقت وبشكل مزعج ومشغل الاغاني بصوت عالي ولمن تطلب منه يطفي الراديو او يترك الهاتف اثناء السياقه ينزعج وينهي الرحلة وينزل الزبون ... يا ريت تنبهون الكباتن انو يكونون محترمين بالتعامل مع الزبون,service,negative,0.4,1
